unit,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s13,s14,s15,s17,s20,s21,RUL,s2_roll_mean,s2_roll_std,s3_roll_mean,s3_roll_std,s4_roll_mean,s4_roll_std,s7_roll_mean,s7_roll_std,s8_roll_mean,s8_roll_std,s9_roll_mean,s9_roll_std,s11_roll_mean,s11_roll_std,s12_roll_mean,s12_roll_std,s13_roll_mean,s13_roll_std,s14_roll_mean,s14_roll_std,s15_roll_mean,s15_roll_std,s17_roll_mean,s17_roll_std,s20_roll_mean,s20_roll_std,s21_roll_mean,s21_roll_std
21,71,0.0006,0.0002,100.0,642.26,1585.99,1397.76,554.18,2388.05,9052.09,47.49,521.76,2388.11,8131.85,8.4251,393,39.0,23.2905,124,642.5600000000001,0.46470420699625137,1588.2040000000002,3.0533391557442644,1404.348,7.9020990882170015,553.874,0.5020756915053323,2388.0879999999997,0.03563705936171976,9047.682,5.933849509379994,47.42,0.11661903789689984,521.678,0.10281050530046529,2388.0980000000004,0.013038404810482032,8131.460000000001,2.0106342282965595,8.42568,0.01878408901171527,393.2,0.8366600265341049,38.864,0.1772850811546139,23.279339999999998,0.03438157937031976
21,72,0.0008,0.0003,100.0,643.1,1585.32,1406.9,553.58,2388.11,9052.72,47.39,521.57,2388.11,8125.56,8.4375,393,38.86,23.2478,123,642.682,0.5186713795842715,1586.558,0.933096993888086,1402.9,6.1220625609349995,553.734,0.4560482430625589,2388.098,0.032710854467315746,9047.51,5.729079332664726,47.392,0.09909591313468788,521.65,0.11067971810645884,2388.1020000000003,0.013038404811101108,8129.644,2.4687506962009644,8.428799999999999,0.01928807922007913,393.4,0.5477225575052121,38.882,0.16976454282328862,23.2805,0.032871492208258406
21,73,-0.0031,-0.0,100.0,642.74,1589.44,1407.22,553.69,2388.09,9047.16,47.46,521.13,2388.12,8123.62,8.433,392,38.85,23.3874,122,642.578,0.41571624938172264,1587.0720000000001,1.6101459561178362,1402.158,5.033569310141929,553.708,0.4536187826803744,2388.0919999999996,0.030331501775594853,9048.668,4.663890007277685,47.438,0.042071367935905955,521.576,0.2595765782964389,2388.1099999999997,0.007071067815032961,8128.428,3.649351997271642,8.426779999999999,0.01789460812647342,393.0,0.7071067811865802,38.897999999999996,0.16006248779774163,23.299879999999998,0.058676715995340516
21,74,-0.0021,0.0004,100.0,642.43,1585.1,1408.69,553.75,2388.1,9048.56,47.53,521.87,2388.17,8130.81,8.425,392,39.08,23.2649,121,642.6519999999999,0.32306346125783786,1586.54,1.7585931877507233,1404.626,4.467278813774514,553.646,0.41283168483099153,2388.0860000000002,0.02302172886517114,9050.124,2.3364995185126545,47.464,0.05176871642216808,521.604,0.28649607327171217,2388.1220000000003,0.027748873852642554,8128.326000000001,3.55419892521384,8.42346,0.015884678152233607,392.8,0.8366600265341049,38.894,0.15388307249337616,23.303199999999997,0.055407174625655746
21,75,0.0003,0.0001,100.0,642.68,1592.71,1406.2,553.21,2388.09,9049.69,47.54,521.15,2388.05,8131.38,8.4841,393,39.05,23.3812,120,642.6419999999999,0.3208114711164564,1587.712,3.2967969303555953,1405.354,4.341241757838114,553.682,0.3485254653542644,2388.088,0.02280350850081537,9050.044,2.344787836886016,47.482000000000006,0.060580524923437754,521.496,0.3423156438143582,2388.112,0.04266145801599295,8128.644,3.781776037788576,8.440940000000001,0.024711596468057546,392.6,0.5477225575052121,38.968,0.10709808588397449,23.31436,0.06566630033737236
21,76,0.0009,-0.0005,100.0,642.58,1587.4,1408.39,553.19,2388.14,9046.2,47.49,521.89,2388.06,8128.35,8.4464,393,38.75,23.1965,119,642.7059999999999,0.2495596121166591,1587.994,3.1705646184870218,1407.48,1.0409851103610488,553.4840000000002,0.26642071991554467,2388.1059999999998,0.02073644135336233,9048.866,2.5319913111999446,47.482000000000006,0.060580524923437754,521.522,0.37110645372998374,2388.102,0.048682645778721535,8127.944,3.3378630888623726,8.445200000000002,0.023080402942759558,392.6,0.5477225575052121,38.91799999999999,0.14131525041553314,23.295560000000002,0.08485683826302923
21,77,0.0008,0.0004,100.0,643.09,1588.5,1402.87,553.99,2388.11,9053.52,47.2,521.45,2388.08,8132.92,8.4159,394,38.9,23.2782,118,642.704,0.24562166028229163,1588.6299999999999,2.7970162673822014,1406.674,2.3453208735682756,553.566,0.3525336863341616,2388.106,0.02073644135336233,9049.026,2.842636100523065,47.444,0.1401071018899392,521.4979999999999,0.3711064537299653,2388.0960000000005,0.04929503017540954,8129.416,3.633473544694266,8.44088,0.026630377391244707,392.8,0.8366600265341049,38.926,0.13831124321618196,23.30164,0.08160614560189693
21,78,-0.0029,-0.0002,100.0,642.46,1587.3,1406.44,553.25,2388.08,9055.41,47.45,521.97,2388.04,8131.95,8.4421,393,38.98,23.3152,117,642.6479999999999,0.2664019519445752,1588.2019999999998,2.8058011333665878,1406.518,2.3257837388706855,553.478,0.3684019543926271,2388.1040000000003,0.02302172886641558,9050.676000000001,3.7411001055866024,47.44199999999999,0.13989281611290033,521.6659999999999,0.3525336863338094,2388.08,0.05244044240795348,8131.082,1.7145174248155217,8.442699999999999,0.02626566199432491,393.0,0.7071067811865802,38.952,0.13255187663707182,23.287200000000002,0.0678689546110591
21,79,-0.0027,0.0003,100.0,642.35,1587.54,1404.29,553.57,2388.08,9066.32,47.57,521.8,2388.08,8134.23,8.446,394,38.98,23.3856,116,642.632,0.2845522799063252,1588.69,2.2975639272935413,1405.6380000000001,2.121996701221923,553.442,0.3431034829323307,2388.1,0.02549509756775012,9054.228000000001,7.634740991027225,47.45,0.1471393896956154,521.652,0.3436859031151769,2388.062,0.017888543816381216,8131.7660000000005,2.194021421954693,8.4469,0.02433587886229193,393.4,0.5477225575052121,38.931999999999995,0.11476062042358709,23.311339999999998,0.07857536509617957
21,80,0.0024,0.0,100.0,641.89,1586.5,1404.07,553.66,2388.09,9052.17,47.46,521.3,2388.1,8131.31,8.4235,394,38.75,23.261,115,642.474,0.43223836016725947,1587.4479999999999,0.7138066965236595,1405.212,2.193563311144098,553.5319999999999,0.3256071252296539,2388.1,0.02549509756775012,9054.724,7.341132746387289,47.434000000000005,0.13903237033150784,521.682,0.2914961406264371,2388.0719999999997,0.022803508499887614,8131.752,2.1973210962433285,8.43478,0.014126110575811802,393.6,0.5477225575052121,38.872,0.1160603291396271,23.2873,0.06975034050094628
21,81,-0.0007,-0.0005,100.0,642.87,1590.05,1409.83,553.75,2388.05,9049.55,47.67,521.87,2388.09,8141.13,8.3981,392,38.72,23.2794,114,642.5319999999999,0.4679957264762204,1587.978,1.360301437182672,1405.5,2.741277074649073,553.644,0.27014810752688956,2388.082,0.021679483387386123,9055.394,6.469855485256077,47.47,0.17564168070250022,521.678,0.2880451353522722,2388.078,0.02280350850032135,8134.308,3.9692719735490543,8.42512,0.019634204847662345,393.4,0.8944271909999362,38.866,0.12441864811995759,23.30388,0.049758737926097384
21,82,-0.0034,-0.0003,100.0,642.35,1587.53,1394.72,553.99,2388.1,9046.58,47.54,521.52,2388.09,8136.86,8.4631,392,38.86,23.4203,113,642.384,0.3493994848310114,1587.7839999999999,1.3361998353545492,1403.8700000000001,5.613942464970543,553.644,0.27014810752688956,2388.08,0.01870828693215576,9054.006,7.6154139743074944,47.538,0.0898331787259147,521.6919999999999,0.27562655895273513,2388.08,0.023452078797631407,8135.096,4.015654367597366,8.43456,0.024768488044288314,393.0,1.000000000000016,38.858,0.12296340919150185,23.3323,0.06848247951117224
21,83,0.0009,-0.0001,100.0,642.72,1588.82,1404.66,554.2,2388.11,9048.98,47.53,521.8,2388.08,8129.38,8.4247,391,38.92,23.2468,112,642.436,0.3814184054291515,1588.0880000000002,1.371010576181346,1403.514,5.4646802285220835,553.8340000000001,0.2575461123768573,2388.0860000000002,0.02302172886532423,9052.72,7.8580945527563015,47.554,0.07635443667530403,521.658,0.24108089928507065,2388.088,0.008366600262288195,8134.582,4.635630485705369,8.43108,0.024666414413125146,392.6,1.34164078649989,38.846000000000004,0.11036303729055062,23.31862,0.07880597693067512
21,84,0.0002,0.0003,100.0,642.06,1587.43,1403.28,554.3,2388.05,9053.42,47.46,521.27,2388.08,8130.74,8.4299,393,38.87,23.3318,111,642.3779999999999,0.41805502030259395,1588.066,1.3828340464427067,1403.312,5.447464547842474,553.98,0.276676706646048,2388.0800000000004,0.028284271246340895,9050.14,2.7040062869788786,47.532,0.08584870412535037,521.5519999999999,0.2768934813245834,2388.088,0.008366600262288195,8133.884,4.953718805099707,8.42786,0.02324151458059478,392.4,1.1401754250991631,38.824,0.0850294066778826,23.307859999999998,0.07062229109847752
21,85,0.0028,0.0003,100.0,643.39,1582.96,1399.09,553.01,2388.09,9049.42,47.41,521.63,2388.14,8136.02,8.4246,393,38.9,23.2879,110,642.678,0.5086944072818048,1587.358,2.6814865280292044,1402.316,5.722545762158918,553.85,0.5148300690523354,2388.0800000000004,0.028284271246340895,9049.59,2.456196246233785,47.522,0.09833615815152408,521.618,0.23847431727561827,2388.096,0.025099800795326425,8134.826000000001,4.786896698279993,8.42808,0.023195085686412178,392.2,0.8366600265341049,38.854,0.07861297602811201,23.31324,0.06709666906783147
21,86,0.001,0.0003,100.0,643.03,1590.64,1409.81,553.63,2388.09,9041.5,47.44,521.47,2388.13,8128.06,8.3747,392,38.85,23.3444,109,642.71,0.5284411036243721,1587.476,2.8379799153626872,1402.312,5.715983729858177,553.826,0.5233832247984466,2388.0880000000006,0.022803508500925055,9047.98,4.376574002572095,47.476,0.056833088953520905,521.538,0.1961377067267828,2388.1040000000003,0.0288097205814721,8132.2119999999995,3.985313036637461,8.4234,0.03159572755927454,392.2,0.8366600265341049,38.88,0.029154759474220804,23.32624,0.06517026162290715
21,87,-0.0002,-0.0005,100.0,642.81,1589.67,1401.23,553.95,2388.11,9047.74,47.65,521.36,2388.07,8132.74,8.4643,391,38.9,23.2987,108,642.802,0.48864097249374594,1587.904,3.004634753177358,1403.614,4.054199057767252,553.818,0.5205477883925944,2388.09,0.024494897426967133,9048.212,4.314107091854969,47.498000000000005,0.095760116958993,521.5060000000001,0.21220273325298236,2388.1,0.03240370349165692,8131.388000000001,3.1149189395536867,8.42364,0.03197495895227834,392.0,1.0000000000000249,38.888,0.02774887385103374,23.301920000000003,0.03854383219139008
21,88,0.0001,0.0,100.0,642.18,1594.32,1410.51,553.5,2388.14,9050.11,47.39,521.38,2388.08,8135.56,8.426,393,38.98,23.381,107,642.694,0.5650044247612264,1589.0040000000001,4.194857566115768,1404.784,5.132307473252026,553.6780000000001,0.48504638953435275,2388.096,0.03286335344979232,9048.438,4.393269852854135,47.47,0.10416333327998897,521.4219999999999,0.1362717872490199,2388.1,0.03240370349165692,8132.624000000001,3.3371364970576995,8.4239,0.03199101436340974,392.4,0.894427190999946,38.89999999999999,0.04949747468307571,23.32876,0.0372693305547349
21,89,0.0008,-0.0005,100.0,642.11,1582.25,1413.44,553.65,2388.06,9054.26,47.53,521.58,2388.09,8136.2,8.4647,394,38.89,23.1829,106,642.704,0.551253117904768,1587.968,5.199997115383883,1406.816,6.272589576880901,553.548,0.3429577233424191,2388.0980000000004,0.029495762407100716,9048.606,4.640515057620248,47.483999999999995,0.10714476188782733,521.484,0.11928956366773337,2388.102,0.031144823004428578,8133.716,3.4576697355296315,8.43086,0.037013956827121386,392.6,1.1401754250991554,38.904,0.04722287581249278,23.29898,0.07481254573932156
21,90,-0.0053,-0.0002,100.0,642.26,1593.46,1403.41,553.15,2388.09,9054.3,47.48,521.08,2388.06,8133.85,8.4229,392,38.83,23.3341,105,642.478,0.41433078572555776,1590.068,4.774721981434837,1407.6799999999998,5.137090616291764,553.576,0.2896204412679552,2388.0980000000004,0.029495762407100716,9049.582,5.318215866247942,47.498000000000005,0.09934787365615987,521.374,0.1859569842733386,2388.0860000000002,0.027018512171717433,8133.282000000001,3.2245030624881252,8.43052,0.03709355739208624,392.4,1.1401754250991554,38.89,0.05787918451395682,23.30822,0.07594640873667496
21,91,-0.0005,0.0003,100.0,642.37,1594.42,1401.77,553.88,2388.06,9051.14,47.51,521.57,2388.08,8137.1,8.4422,393,38.75,23.3382,104,642.3459999999999,0.27682124195967756,1590.824,5.1707571979349165,1406.0720000000001,5.545756936613441,553.626,0.32113859936216155,2388.092,0.034205262752371374,9051.51,2.8132010237514407,47.512,0.09391485505499943,521.394,0.20342074623803277,2388.076,0.011401754249481985,8135.089999999999,1.7715247669746537,8.44402,0.020081259920639437,392.6,1.1401754250991554,38.87,0.08573214099740403,23.306980000000003,0.07525547820589602
21,92,-0.0034,-0.0004,100.0,643.01,1584.25,1408.45,553.75,2388.06,9058.28,47.85,521.46,2388.06,8140.48,8.3889,392,38.78,23.3162,103,642.3860000000001,0.36198066246701377,1589.74,5.978239707472229,1407.516,4.868416580367111,553.586,0.2805886669134171,2388.082,0.0349284983920515,9053.617999999999,3.2038289592398166,47.552,0.17498571370259194,521.414,0.20415680248289259,2388.0739999999996,0.013416407863752861,8136.638000000001,2.4546527249307655,8.42894,0.02785198377135778,392.8,0.8366600265340942,38.846,0.09181503144908515,23.31048,0.07518102819194544
21,93,-0.002,0.0002,100.0,642.88,1591.43,1412.18,553.06,2388.12,9060.05,47.66,521.4,2388.1,8133.83,8.4419,392,38.77,23.313,102,642.5260000000001,0.39614391324353265,1589.162,5.549024238548514,1407.85,5.1729343703543345,553.498,0.36928308924204595,2388.0780000000004,0.026832815728313298,9055.606,3.548306638396595,47.606,0.15274161188101312,521.418,0.20351904087833914,2388.078,0.017888543819023425,8136.2919999999995,2.7488852285987395,8.432120000000001,0.028335878317074476,392.6,0.8944271909999362,38.804,0.05639148871942039,23.29688,0.06464755989206414
21,94,0.0014,-0.0005,100.0,642.69,1593.34,1408.04,553.9,2388.1,9055.85,47.73,521.97,2388.08,8132.64,8.4282,392,38.71,23.2868,101,642.642,0.32182293268158824,1591.38,4.130647648976513,1406.77,4.183090962433713,553.548,0.4097194161865119,2388.0860000000002,0.02607680961961741,9055.924,3.4678566867870666,47.646,0.15404544783930935,521.496,0.3216053482142744,2388.076,0.016733200529590524,8135.58,3.2023194718833192,8.42482,0.0217896076146375,392.2,0.4472135955000088,38.768,0.04381780460028525,23.31766,0.020422732432221685
21,95,0.0031,-0.0006,100.0,642.57,1587.32,1411.64,553.29,2388.1,9057.47,47.5,521.1,2388.11,8132.6,8.4311,393,38.8,23.2986,100,642.704,0.2521507485606459,1590.152,4.268087393669063,1408.4160000000002,4.14950960957946,553.576,0.3793810749105135,2388.0879999999997,0.026832815728963656,9056.557999999999,3.38552359319794,47.65,0.14882876066141693,521.5,0.31519835024953813,2388.0860000000002,0.01949358868877008,8135.33,3.4130045414562553,8.42646,0.02191718503822769,392.4,0.5477225575052121,38.762,0.034205262752800975,23.31056,0.019424932432264896
21,96,-0.0017,-0.0001,100.0,642.58,1592.68,1409.34,553.63,2388.09,9047.63,47.69,521.84,2388.08,8137.33,8.4288,393,38.78,23.2857,99,642.7460000000001,0.19320973060287275,1589.804,3.887020710003647,1409.9299999999998,1.87731190801898,553.526,0.34413660078548375,2388.094,0.02190890229946416,9055.856,4.840906939830181,47.68599999999999,0.12660963628419653,521.554,0.3512548932043857,2388.0860000000002,0.01949358868877008,8135.375999999999,3.4442314091827955,8.42378,0.020268621068041347,392.4,0.5477225575052121,38.768,0.03420526275281063,23.30006,0.014248789422190712
21,97,0.0025,0.0004,100.0,642.44,1595.47,1408.92,552.92,2388.02,9058.8,47.57,521.16,2388.08,8135.19,8.4514,392,38.9,23.3163,98,642.632,0.16452963258862927,1592.048,3.0213688950533273,1410.0240000000001,1.794625309079796,553.3599999999999,0.4040420770167106,2388.0860000000002,0.038470768122373884,9055.96,4.911079311118442,47.629999999999995,0.09354143466940845,521.4939999999999,0.3943095230907297,2388.0899999999997,0.014142135622612031,8134.317999999999,1.989841702245028,8.43628,0.010102821388115385,392.4,0.5477225575052121,38.792,0.06906518659926678,23.30008,0.014277149575385692
21,98,-0.0022,-0.0002,100.0,642.1,1587.49,1404.76,553.6,2388.11,9056.02,47.52,521.71,2388.12,8137.82,8.4383,393,38.92,23.3486,97,642.476,0.22810085488640428,1591.26,3.667540047497265,1408.54,2.496637739038533,553.468,0.37492665949506254,2388.084,0.0364691650565123,9055.154,4.373274516891053,47.602,0.10281050529983998,521.5559999999999,0.4001624670056343,2388.094,0.019493588688875057,8135.116,2.4839343791653916,8.435559999999999,0.009723322477432347,392.6,0.5477225575052121,38.822,0.08729261137115309,23.3072,0.026216120994496373
21,99,-0.0036,-0.0005,100.0,641.99,1583.2,1401.2,553.92,2388.09,9055.68,47.49,521.66,2388.16,8135.93,8.4064,391,38.73,23.374,96,642.336,0.27409852243319827,1589.232,4.844498942098881,1407.172,4.159365336201216,553.472,0.3807492613257776,2388.082,0.0356370593611599,9055.119999999999,4.367167274113524,47.554,0.08203657720799816,521.494,0.3393817909081687,2388.1099999999997,0.03316624790329558,8135.774,2.0643957953857783,8.4312,0.016426046389805382,392.4,0.8944271909999362,38.826,0.08111719916266714,23.32464,0.03631271127302751
21,100,0.0014,-0.0001,100.0,642.71,1587.34,1403.15,553.85,2388.13,9056.79,47.61,521.37,2388.08,8135.34,8.4482,394,38.73,23.3217,95,642.364,0.3089174647054253,1589.236,4.842533427865742,1405.474,3.570669405026577,553.584,0.39589139925021694,2388.088,0.041472882705994106,9054.984,4.285513971519462,47.576,0.07861297602817188,521.548,0.27671284755146197,2388.1040000000003,0.035777087639723905,8136.322,1.189483081011576,8.43462,0.018095358520905984,392.6,1.1401754250991476,38.812,0.09203260291871637,23.329259999999998,0.03353465371818114
21,101,0.0002,-0.0002,100.0,642.04,1591.67,1400.46,552.82,2388.04,9061.86,47.59,521.5,2388.06,8136.7,8.4276,394,38.86,23.3221,94,642.256,0.30891746470564635,1589.034,4.6813384838096415,1403.698,3.369795246004353,553.422,0.5189604994602335,2388.0780000000004,0.04658325879423615,9057.83,2.5574401263994,47.556000000000004,0.049799598391998656,521.48,0.22371857321204916,2388.1,0.03999999999974594,8136.195999999999,1.0847718654221221,8.43438,0.01819950548779065,392.8,1.3038404810405377,38.827999999999996,0.09203260291872772,23.33654,0.02442893775828971
21,102,-0.0053,-0.0,100.0,642.47,1586.82,1403.0,553.78,2388.14,9055.1,47.59,520.77,2388.1,8138.37,8.4246,393,38.74,23.2535,93,642.2620000000001,0.31363992092867876,1587.304,3.007279501475978,1402.514,1.7051920712909854,553.594,0.44875383006752695,2388.102,0.039623225512688584,9057.09,2.7356900409424147,47.56,0.05196152422711202,521.402,0.3779814810279032,2388.1040000000003,0.038470768123073984,8136.831999999999,1.2647806133942296,8.42902,0.01570993316344778,393.0,1.2247448713915963,38.796,0.08848728722246933,23.32398,0.04495638997960455
21,103,-0.0019,-0.0001,100.0,642.93,1586.33,1402.16,553.37,2388.12,9056.7,47.52,522.04,2388.07,8138.31,8.4324,392,39.02,23.2328,92,642.428,0.4109987834530219,1587.072,3.033969347240955,1401.9940000000001,1.1575318570103337,553.548,0.45964116438826214,2388.1040000000003,0.040373258476875944,9057.226,2.6856433121530965,47.56,0.05196152422711202,521.4680000000001,0.4641874621314292,2388.094,0.03974921382840977,8136.93,1.3746817813659356,8.42784,0.015046195532425028,392.8,1.3038404810405377,38.816,0.1266096362841102,23.300819999999998,0.05724951528177245
21,104,0.0006,-0.0001,100.0,642.45,1590.33,1410.58,553.27,2388.14,9055.34,47.58,521.3,2388.11,8133.68,8.4429,393,38.89,23.3638,91,642.5200000000001,0.332415402771458,1588.498,2.3598029578753583,1403.8700000000001,3.9003717771506157,553.418,0.4181746046808489,2388.114,0.04219004622068676,9057.158,2.7383608235790113,47.578,0.03420526275306668,521.396,0.4547856638022298,2388.0840000000003,0.020736441352987654,8136.4800000000005,2.0068009368182405,8.435139999999999,0.010077598920384047,393.2,0.8366600265340837,38.848,0.11945710527213839,23.29878,0.05408416588982382
21,105,-0.0003,0.0002,100.0,642.69,1587.99,1400.44,553.99,2388.08,9052.27,47.56,521.5,2388.05,8139.4,8.4863,391,39.03,23.3825,90,642.516,0.3296664981458072,1588.628,2.2971329957138376,1403.328,4.202061398884273,553.446,0.45719798774713083,2388.1040000000003,0.043358966777740975,9056.254,3.5236884084863824,47.568000000000005,0.02949576240759857,521.4219999999999,0.4566399018921004,2388.078,0.025884358210881173,8137.2919999999995,2.2382515497643682,8.442759999999998,0.025311519116803263,392.6,1.1401754250991476,38.908,0.12070625501607567,23.31094,0.06603932919100658
21,106,0.0,0.0001,100.0,642.66,1587.95,1402.89,553.74,2388.05,9057.32,47.47,521.25,2388.02,8137.43,8.4457,396,38.68,23.2855,89,642.6400000000001,0.19493588689492694,1587.884,1.5447912480323893,1403.8139999999999,3.918377215122738,553.63,0.3005827673043629,2388.1059999999998,0.039749213829208714,9055.346,1.9527109361318264,47.544,0.04929503017550094,521.372,0.4596411643880914,2388.07,0.036742346141649784,8137.438,2.213655348066636,8.44638,0.02385365800040702,393.0,1.8708286933869793,38.872,0.1592796283270444,23.303620000000002,0.0665197489471966
21,107,0.002,0.0001,100.0,642.57,1589.47,1402.92,553.84,2388.08,9055.71,47.45,521.64,2388.08,8134.57,8.4933,394,38.8,23.2886,88,642.6600000000001,0.1774823934915196,1588.414,1.5430748523636582,1403.798,3.9226929525509613,553.642,0.30914397940178495,2388.094,0.03577708763933414,9055.467999999999,1.9525547367719758,47.516,0.05594640292280557,521.5459999999999,0.31745865872584483,2388.066,0.033615472627886146,8136.678,2.4530531995897293,8.46012,0.027654872988330356,393.2,1.9235384061671434,38.884,0.14876155417312362,23.31064,0.061576562099537054
21,108,0.0025,-0.0002,100.0,642.53,1588.02,1408.07,553.28,2388.04,9054.59,47.51,521.17,2388.06,8139.93,8.4579,394,38.76,23.2448,87,642.58,0.09746794344615929,1588.752,1.0914760647842285,1404.98,4.18722461780979,553.624,0.33080205561686926,2388.078,0.038987177377022154,9055.046,1.8447574366522441,47.513999999999996,0.055946402922803805,521.372,0.19305439647949332,2388.064,0.033615472627864164,8137.002,2.804330579660861,8.465219999999999,0.023268261645442805,393.6,1.816590212458505,38.832,0.134052228627489,23.31304,0.057908833523031604
21,109,0.0008,0.0003,100.0,642.38,1598.37,1408.88,553.05,2388.13,9064.0,47.52,521.42,2388.1,8136.77,8.4322,395,38.84,23.2023,86,642.566,0.12259690044879469,1590.3600000000001,4.523626863479668,1404.64,3.653881497803802,553.5799999999999,0.39755502763804507,2388.076,0.035071355830907626,9056.778,4.435681458367798,47.501999999999995,0.04324349662087516,521.396,0.1892881401463242,2388.062,0.030331501776009625,8137.620000000001,2.1543908651931662,8.463080000000001,0.02614807832328698,394.0,1.8708286933869793,38.821999999999996,0.1304607220583857,23.28074,0.06686563392354666
21,110,0.0013,0.0003,100.0,642.24,1586.9,1416.41,553.54,2388.05,9061.32,47.43,521.49,2388.07,8141.06,8.4386,392,38.89,23.3948,85,642.476,0.1662227421257498,1590.142,4.6896129904284045,1407.834,5.551759180655267,553.49,0.32603680773823246,2388.07,0.036742346138624746,9058.588,3.9569015656360143,47.476,0.038470768123301795,521.394,0.18796276226969522,2388.066,0.029664793948246115,8137.952,2.5826188259267964,8.45354,0.024186421810606287,394.2,1.4832396974191406,38.794,0.07987490219081254,23.2832,0.07160373593603762
21,111,-0.0027,-0.0004,100.0,642.97,1594.94,1413.82,553.51,2388.11,9060.48,47.5,520.9,2388.14,8139.61,8.4108,393,38.89,23.3607,84,642.538,0.27453597214154973,1591.5400000000002,4.909526453742175,1410.02,5.262703677767496,553.444,0.29686697357580283,2388.082,0.03834057902359066,9059.219999999998,3.956102880378755,47.482,0.03962322551228609,521.324,0.29159903977909574,2388.0899999999997,0.03162277660166101,8138.388000000001,2.6554509974833147,8.44656,0.031070774048942564,393.6,1.1401754250991476,38.836,0.05683308895350238,23.29824,0.07965289071966006
21,112,-0.002,-0.0001,100.0,642.52,1596.09,1409.04,553.2,2388.1,9059.97,47.7,521.22,2388.16,8138.16,8.452,393,38.74,23.3513,83,642.528,0.27398905087561887,1592.864,5.100649958583048,1411.2440000000001,3.6689140082572798,553.316,0.20815859338451648,2388.0860000000002,0.039115214429844086,9060.072,3.4356906147312287,47.532000000000004,0.10034938963443374,521.24,0.23227139298702237,2388.1059999999998,0.043358966777388736,8139.106,1.666052220082349,8.4383,0.018475659663468112,393.4,1.1401754250991476,38.824,0.07092249290595469,23.31078,0.08263550689623878
21,113,-0.0013,-0.0006,100.0,642.66,1592.54,1408.96,552.95,2388.08,9052.91,47.54,522.06,2388.1,8139.13,8.4187,393,38.82,23.2092,82,642.554,0.28032124428890115,1593.768,4.376673394256497,1411.422,3.493840294001158,553.25,0.2665520587046714,2388.094,0.03049590136315348,9059.736,4.119870143602871,47.538000000000004,0.0995991967839302,521.418,0.425699424476953,2388.114,0.03577708764009173,8138.946000000001,1.6044095487248986,8.43046,0.016264009345796863,393.2,1.09544511501034,38.836,0.06188699378703437,23.30366,0.09086552151392864
21,114,-0.0043,0.0002,100.0,643.37,1598.34,1412.58,553.66,2388.07,9059.98,47.51,521.46,2388.07,8139.84,8.4606,393,38.74,23.2756,81,642.752,0.4341313165384057,1593.762,4.368800750777367,1412.1619999999998,3.200346856199457,553.372,0.29063723092525295,2388.082,0.0238746727695181,9058.931999999999,3.410977865677391,47.536,0.10014988766845351,521.426,0.4261220482444041,2388.1079999999997,0.04086563348348175,8139.56,1.0578043297538595,8.43614,0.02122588042933104,392.8,0.4472135954999691,38.816,0.07503332592917657,23.31832,0.07494182410375826
21,115,0.0009,-0.0004,100.0,642.35,1587.72,1410.76,554.32,2388.03,9061.47,47.54,521.73,2388.13,8140.65,8.4633,395,38.8,23.2233,80,642.774,0.40339806642984555,1593.926,4.050614768154712,1411.032,2.15084169570574,553.528,0.5212197233414961,2388.078,0.031144823001743233,9058.962,3.4377856245178866,47.558,0.08136338242727167,521.474,0.44808481340030876,2388.12,0.03535533905938016,8139.478,0.9192768897588568,8.44108,0.02455477550295163,393.4,0.8944271909999262,38.797999999999995,0.06260990336992957,23.284019999999998,0.07028916701738387
21,116,-0.0027,-0.0004,100.0,642.85,1582.03,1415.6,553.13,2388.06,9058.23,47.68,521.8,2388.12,8141.48,8.4389,392,38.79,23.2497,79,642.75,0.392237173148309,1591.3439999999998,6.572345852128727,1411.3880000000001,2.7822868292082847,553.452,0.5513347440530612,2388.068,0.025884358205548463,9058.511999999999,3.33513418022963,47.594,0.08876936408474603,521.654,0.32323366161325584,2388.116,0.033615472628081455,8139.851999999999,1.2914604136591608,8.446700000000002,0.01831461165300711,393.2,1.09544511501034,38.778,0.03633180424902546,23.26182,0.056116191959156916
21,117,0.0001,-0.0001,100.0,642.69,1590.15,1410.59,553.21,2388.12,9056.82,47.52,521.34,2388.12,8145.44,8.4579,392,38.86,23.3611,78,642.784,0.3742726279055347,1590.156,6.013054963992431,1411.6979999999999,2.5302015729948506,553.4540000000001,0.5502090511796986,2388.072,0.032710854463815046,9057.882000000001,3.2880495738550755,47.558,0.06942621983088325,521.678,0.285166617962037,2388.108,0.02387467277307356,8141.308,2.471572374029224,8.44788,0.018921469287570877,393.0,1.2247448713915963,38.802,0.043817804600323834,23.263779999999997,0.060055699146684564
21,118,-0.0014,0.0001,100.0,643.0,1593.96,1413.13,553.6,2388.06,9054.68,47.57,521.42,2388.11,8143.18,8.4712,395,38.71,23.2949,77,642.8520000000001,0.37698806347044767,1590.44,6.184880758753078,1412.532,2.0422952773742185,553.5840000000001,0.47268382667516334,2388.068,0.03271085446322769,9058.235999999999,2.652853181035846,47.564,0.06877499545624689,521.55,0.2024845673130881,2388.1099999999997,0.023452078799548654,8142.1179999999995,2.231304551170389,8.458380000000002,0.011970672495757517,393.4,1.5165750888103198,38.78,0.057879184513860905,23.28092,0.0523147397967103
